1/16/2018 0:00,11180.99833
1/17/2018 0:00,11116.94667
1/18/2018 0:00,11345.42333
1/19/2018 0:00,11422.44
1/20/2018 0:00,12950.79333
1/21/2018 0:00,11505.228
1/22/2018 0:00,10544.59333
1/23/2018 0:00,11223.064
1/24/2018 0:00,11282.25833
1/25/2018 0:00,11214.44
1/26/2018 0:00,10969.815
1/27/2018 0:00,11524.77667
1/28/2018 0:00,11765.71
1/29/2018 0:00,11212.655
1/30/2018 0:00,10184.06167
1/31/2018 0:00,10125.01333
2/1/2018 0:00,9083.258333
2/2/2018 0:00,8901.901667
2/3/2018 0:00,9076.678333
2/4/2018 0:00,8400.648333
2/5/2018 0:00,6838.816667
2/6/2018 0:00,7685.633333
2/7/2018 0:00,8099.958333
2/8/2018 0:00,8240.536667
2/9/2018 0:00,8535.516667
2/10/2018 0:00,8319.876566
2/11/2018 0:00,8343.455
2/12/2018 0:00,8811.343333
2/13/2018 0:00,8597.7675
2/14/2018 0:00,9334.633333
2/15/2018 0:00,9977.154
2/16/2018 0:00,10127.16167
2/17/2018 0:00,10841.99167
2/18/2018 0:00,10503.29833
2/19/2018 0:00,11110.965
2/20/2018 0:00,11390.39167
2/21/2018 0:00,10532.79167
2/22/2018 0:00,9931.071667
2/23/2018 0:00,10162.11667
2/24/2018 0:00,9697.956
2/25/2018 0:00,9696.593333
2/26/2018 0:00,10348.60333
2/27/2018 0:00,10763.88333
2/28/2018 0:00,10370.165
3/1/2018 0:00,11009.38167
3/2/2018 0:00,11055.815
3/3/2018 0:00,11326.94833
3/4/2018 0:00,11430.18167
3/5/2018 0:00,11595.54
3/6/2018 0:00,10763.19833
3/7/2018 0:00,10118.058
3/8/2018 0:00,9429.111667
3/9/2018 0:00,9089.278333
3/10/2018 0:00,8746.002
3/11/2018 0:00,9761.396667
3/12/2018 0:00,9182.843333
3/13/2018 0:00,9154.7
3/14/2018 0:00,8151.531667
3/15/2018 0:00,8358.121667
3/16/2018 0:00,8530.402
3/17/2018 0:00,7993.674644
3/18/2018 0:00,8171.415
3/19/2018 0:00,8412.033333
3/20/2018 0:00,8986.948333
3/21/2018 0:00,8947.753333
3/22/2018 0:00,8690.408333
3/23/2018 0:00,8686.826667
3/24/2018 0:00,8662.378333
3/25/2018 0:00,8617.296667
3/26/2018 0:00,8197.548333
3/27/2018 0:00,7876.195
3/28/2018 0:00,7960.38
3/29/2018 0:00,7172.28
3/30/2018 0:00,6882.531667
3/31/2018 0:00,6935.48
4/1/2018 0:00,6794.105
4/2/2018 0:00,7035.848333
4/3/2018 0:00,7410.435
4/4/2018 0:00,6787.761667
4/5/2018 0:00,6826.51
4/6/2018 0:00,6603.876667
4/7/2018 0:00,6927.688
4/8/2018 0:00,7017.656667
4/9/2018 0:00,6699.273333
4/10/2018 0:00,6787.571667
4/11/2018 0:00,6926.266667
4/12/2018 0:00,7847.845
4/13/2018 0:00,7895.408333
4/14/2018 0:00,8036.511051
4/15/2018 0:00,8340.748333
4/16/2018 0:00,8043.803333
4/17/2018 0:00,7895.416926
4/18/2018 0:00,8164.937426
4/19/2018 0:00,8254.625
4/20/2018 0:00,8852.718333
4/21/2018 0:00,8807.205
4/22/2018 0:00,8838.548333
4/23/2018 0:00,8933.861667
4/24/2018 0:00,9555.542
4/25/2018 0:00,8995.506667
4/26/2018 0:00,9258.398333
4/27/2018 0:00,9010.32
4/28/2018 0:00,9326.173333
4/29/2018 0:00,9334.281667
4/30/2018 0:00,9259.57
5/1/2018 0:00,9075.136667
5/2/2018 0:00,9221.426
5/3/2018 0:00,9639.268333
5/4/2018 0:00,9710.73
5/5/2018 0:00,9803.306667
5/6/2018 0:00,9630.136277
